AMC,Code,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
Kotak Mahindra Asset Management Company Limited(KMAMCL),124836,Kotak FMP Series 123 (630 Days),Close Ended,Income,Kotak FMP Series 123 (630 Days) - Dividend,5000,04-Oct-2013,,
Kotak Mahindra Asset Management Company Limited(KMAMCL),124837,Kotak FMP Series 123 (630 Days),Close Ended,Income,Kotak FMP Series 123 (630 Days) - Direct Dividend,5000,04-Oct-2013,,
ICICI Prudential Asset Management Company Limited,124842,ICICI Prudential Value Fund - Series 1,Close Ended,Growth,ICICI Prudential Value Fund - Series 1 - Direct Dividend,5000,18-Oct-2013,,INF109KB1J57
ICICI Prudential Asset Management Company Limited,124843,ICICI Prudential Value Fund - Series 1,Close Ended,Growth,ICICI Prudential Value Fund - Series 1 -Dividend,5000,18-Oct-2013,,INF109KB1J40
Nippon Life India Asset Management Limited,124870,Reliance Fixed Horizon Fund - XXIV - Series 23,Close Ended,Income,Reliance Fixed Horizon Fund - XXIV - Series 23-Growth Option,Rs 5000 and in multiples of Re. 1 thereafter,28-Oct-2013,,INF204KA1529
Nippon Life India Asset Management Limited,124871,Reliance Fixed Horizon Fund - XXIV - Series 23,Close Ended,Income,Reliance Fixed Horizon Fund - XXIV - Series 23-Direct Plan-Dividend Payout Option,Rs 5000 and in multiples of Re. 1 thereafter,28-Oct-2013,,INF204KA1552
Nippon Life India Asset Management Limited,124872,Reliance Fixed Horizon Fund - XXIV - Series 23,Close Ended,Income,Reliance Fixed Horizon Fund - XXIV - Series 23-Dividend Payout Option,Rs 5000 and in multiples of Re. 1 thereafter,28-Oct-2013,,INF204KA1537
Nippon Life India Asset Management Limited,124873,Reliance Fixed Horizon Fund - XXIV - Series 23,Close Ended,Income,Reliance Fixed Horizon Fund - XXIV - Series 23-Direct Plan-Growth Option,Rs 5000 and in multiples of Re. 1 thereafter,28-Oct-2013,,INF204KA1545
Nippon Life India Asset Management Limited,124874,Reliance Interval Fund - II - Series 4,Open Ended,Income,Reliance Interval Fund - II - Series 4-Growth Plan-Growth Option,Rs 5000 and in multiples of Re. 1 thereafter,23-Oct-2013,,INF204KA1BD8
Nippon Life India Asset Management Limited,124875,Reliance Interval Fund - II - Series 4,Open Ended,Income,Reliance Interval Fund - II - Series 4 -Direct Plan -Dividend Plan -Dividend Option,Rs 5000 and in multiples of Re. 1 thereafter,23-Oct-2013,,INF204KA1AY6INF204KA1AZ3
Nippon Life India Asset Management Limited,124876,Reliance Interval Fund - II - Series 4,Open Ended,Income,Reliance Interval Fund - II - Series 4-Direct Plan-Growth Plan -Growth Option,Rs 5000 and in multiples of Re. 1 thereafter,23-Oct-2013,,INF204KA1BA4
Nippon Life India Asset Management Limited,124877,Reliance Interval Fund - II - Series 4,Open Ended,Income,Reliance Interval Fund - II - Series 4-Dividend Plan -Dividend Option,Rs 5000 and in multiples of Re. 1 thereafter,23-Oct-2013,,INF204KA1BB2INF204KA1BC0
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124878,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Direct Option - Growth Option,5000,07-Oct-2013,08-Oct-2013,INF179KA1A10
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124879,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Regular Option - Dividend Option,5000,07-Oct-2013,08-Oct-2013,INF179KA1ZY4
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124880,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Regular Option - Flexi Option,5000,07-Oct-2013,08-Oct-2013,INF179KA1A44
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124881,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Direct Option - Dividend Option,5000,07-Oct-2013,08-Oct-2013,INF179KA1A28
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124882,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Direct Option - Flexi Option,5000,07-Oct-2013,08-Oct-2013,INF179K017N9
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124883,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Direct Option - Quarterly Dividend Option,5000,07-Oct-2013,08-Oct-2013,INF179K016N1
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124884,HDFC FMP 370D October 2013 (2),Close Ended,Income,HDFC FMP 370D October 2013 (2) - Regular Option - Growth Option,5000,07-Oct-2013,08-Oct-2013,INF179KA1A51
SBI Funds Management Private Limited,124886,SBI DEBT FUND SERIES - 90 DAYS - 79,Close Ended,Income,SBI DEBT FUND SERIES - 90 DAYS - 79 - DIRECT PLAN - DIVIDEND,5000,04-Oct-2013,07-Oct-2013,INF200K01YF5
SBI Funds Management Private Limited,124887,SBI DEBT FUND SERIES - 90 DAYS - 79,Close Ended,Income,SBI DEBT FUND SERIES - 90 DAYS - 79 - DIRECT PLAN - GROWTH,5000,04-Oct-2013,07-Oct-2013,INF200K01YE8
SBI Funds Management Private Limited,124888,SBI DEBT FUND SERIES - 90 DAYS - 79,Close Ended,Income,SBI DEBT FUND SERIES - 90 DAYS - 79 - REGULAR PLAN - DIVIDEND,5000,04-Oct-2013,07-Oct-2013,INF200K01OU5
SBI Funds Management Private Limited,124889,SBI DEBT FUND SERIES - 90 DAYS - 79,Close Ended,Income,SBI DEBT FUND SERIES - 90 DAYS - 79 - REGULAR PLAN - GROWTH,5000,04-Oct-2013,07-Oct-2013,INF200K01OT7
ICICI Prudential Asset Management Company Limited,124920,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Direct Plan - Cumulative,5000,14-Oct-2013,,INF109KB1CB5
ICICI Prudential Asset Management Company Limited,124921,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Direct Plan - Dividend,5000,14-Oct-2013,,INF109KB1CC3
ICICI Prudential Asset Management Company Limited,124922,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Cumulative,5000,14-Oct-2013,,INF109KB1BZ6
ICICI Prudential Asset Management Company Limited,124923,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S,Close Ended,Income,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Dividend,5000,14-Oct-2013,,INF109KB1CA7
SBI Funds Management Private Limited,124938,SBI DEBT FUND SERIES - 366 DAYS - 42,Close Ended,Income,SBI DEBT FUND SERIES - 366 DAYS - 42 - DIRECT PLAN - DIVIDEND,5000,07-Oct-2013,09-Oct-2013,INF200K012V6
SBI Funds Management Private Limited,124939,SBI DEBT FUND SERIES - 366 DAYS - 42,Close Ended,Income,SBI DEBT FUND SERIES - 366 DAYS - 42 - REGULAR PLAN - DIVIDEND,5000,07-Oct-2013,09-Oct-2013,INF200K010V0
SBI Funds Management Private Limited,124940,SBI DEBT FUND SERIES - 366 DAYS - 42,Close Ended,Income,SBI DEBT FUND SERIES - 366 DAYS - 42 - DIRECT PLAN - GROWTH,5000,07-Oct-2013,09-Oct-2013,INF200K011V8
SBI Funds Management Private Limited,124941,SBI DEBT FUND SERIES - 366 DAYS - 42,Close Ended,Income,SBI DEBT FUND SERIES - 366 DAYS - 42 - REGULAR PLAN - GROWTH,5000,07-Oct-2013,09-Oct-2013,INF200K019U3
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124963,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Direct Option - Dividend Option,5000,10-Oct-2013,14-Oct-2013,INF179KA1B84
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124964,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Regular Option - Dividend Option,5000,10-Oct-2013,14-Oct-2013,INF179K017O7
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124965,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Regular Option - Flexi Option,5000,10-Oct-2013,14-Oct-2013,INF179KA1C00
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124966,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Regular Option - Growth Option,5000,10-Oct-2013,14-Oct-2013,INF179KA1C18
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124967,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Regular Option - Quarterly Dividend Option,5000,10-Oct-2013,14-Oct-2013,INF179K018O5
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124968,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Direct Option - Growth Option,5000,10-Oct-2013,14-Oct-2013,INF179KA1B76
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124970,HDFC FMP 372D October 2013 (1),Close Ended,Income,HDFC FMP 372D October 2013 (1) - Direct Option - Quarterly Dividend Option,5000,10-Oct-2013,14-Oct-2013,INF179K014O4
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124981,HDFC FMP 572D October 2013 (1),Close Ended,Income,HDFC FMP 572D October 2013 (1) - Direct Option - Dividend Option,5000,10-Oct-2013,17-Oct-2013,INF179KB1552
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124982,HDFC FMP 572D October 2013 (1),Close Ended,Income,HDFC FMP 572D October 2013 (1) - Direct Option - Quarterly Dividend Option,5000,10-Oct-2013,17-Oct-2013,INF179KB1560
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124983,HDFC FMP 572D October 2013 (1),Close Ended,Income,HDFC FMP 572D October 2013 (1) - Regular Option - Dividend Option,5000,10-Oct-2013,17-Oct-2013,INF179KB1511
HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),124984,HDFC FMP 572D October 2013 (1),Close Ended,Income,HDFC FMP 572D October 2013 (1) - Regular Option - Flexi Option,5000,10-Oct-2013,17-Oct-2013,INF179KB1578
