"Date","Instrument Name","Symbol","Expiry Date","Option Type","Strike Price","Open","High","Low","Close","Previous Close","Volume(Lots)","Volume(In 000's)","Value(Lacs)","Open Interest(Lots)"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49000.00","","","","205.00","205.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49000.00","","","","4066.00","4066.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49100.00","","","","193.50","193.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49100.00","","","","4154.00","4154.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49200.00","","","","183.00","183.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49200.00","","","","4242.50","4242.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49300.00","","","","172.50","172.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49300.00","","","","4331.00","4331.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49400.00","","","","163.00","163.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49400.00","","","","4420.50","4420.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49500.00","","","","153.50","153.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49500.00","","","","4510.50","4510.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49600.00","","","","145.00","145.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49600.00","","","","4601.00","4601.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49700.00","","","","136.50","136.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49700.00","","","","4692.00","4692.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49800.00","","","","128.50","128.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49800.00","","","","4783.00","4783.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","49900.00","","","","121.00","121.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","49900.00","","","","4874.50","4874.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50000.00","","","","113.50","113.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50000.00","","","","4966.50","4966.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50100.00","","","","107.00","107.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50100.00","","","","5059.00","5059.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50200.00","","","","100.50","100.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50200.00","","","","5152.00","5152.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50300.00","","","","94.50","94.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50300.00","","","","5245.00","5245.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50400.00","","","","88.50","88.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50400.00","","","","5338.50","5338.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50500.00","","","","83.00","83.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50500.00","","","","5432.00","5432.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50600.00","","","","78.00","78.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50600.00","","","","5526.00","5526.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50700.00","","","","73.00","73.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50700.00","","","","5620.50","5620.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50800.00","","","","68.50","68.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50800.00","","","","5715.00","5715.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","50900.00","","","","64.50","64.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","50900.00","","","","5810.00","5810.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51000.00","","","","60.00","60.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51000.00","","","","5905.00","5905.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51100.00","","","","56.50","56.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51100.00","","","","6000.50","6000.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51200.00","","","","52.50","52.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51200.00","","","","6096.00","6096.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51300.00","","","","49.00","49.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51300.00","","","","6192.00","6192.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51400.00","","","","46.00","46.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51400.00","","","","6288.00","6288.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51500.00","","","","43.00","43.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51500.00","","","","6384.00","6384.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51600.00","","","","40.00","40.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51600.00","","","","6480.50","6480.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51700.00","","","","37.50","37.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51700.00","","","","6577.00","6577.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51800.00","","","","35.00","35.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51800.00","","","","6673.50","6673.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","51900.00","","","","32.50","32.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","51900.00","","","","6770.50","6770.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52000.00","","","","30.50","30.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52000.00","","","","6867.50","6867.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52100.00","","","","28.50","28.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52100.00","","","","6964.50","6964.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52200.00","","","","26.50","26.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52200.00","","","","7061.50","7061.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52300.00","","","","24.50","24.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52300.00","","","","7159.00","7159.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52400.00","","","","23.00","23.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52400.00","","","","7256.50","7256.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52500.00","","","","21.00","21.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52500.00","","","","7354.00","7354.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52600.00","","","","19.50","19.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52600.00","","","","7452.00","7452.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52700.00","","","","18.50","18.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52700.00","","","","7549.50","7549.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52800.00","","","","17.00","17.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52800.00","","","","7647.50","7647.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","52900.00","","","","16.00","16.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","52900.00","","","","7745.50","7745.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53000.00","","","","14.50","14.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53000.00","","","","7843.50","7843.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53100.00","","","","13.50","13.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53100.00","","","","7942.00","7942.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53200.00","","","","12.50","12.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53200.00","","","","8040.00","8040.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53300.00","","","","11.50","11.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53300.00","","","","8138.50","8138.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53400.00","","","","11.00","11.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53400.00","","","","8236.50","8236.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53500.00","","","","10.00","10.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53500.00","","","","8335.00","8335.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53600.00","","","","9.50","9.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53600.00","","","","8433.50","8433.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53700.00","","","","8.50","8.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53700.00","","","","8532.00","8532.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53800.00","","","","8.00","8.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53800.00","","","","8630.50","8630.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","53900.00","","","","7.50","7.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","53900.00","","","","8729.00","8729.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54000.00","","","","7.00","7.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54000.00","","","","8828.00","8828.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54100.00","","","","6.00","6.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54100.00","","","","8926.50","8926.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54200.00","","","","6.00","6.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54200.00","","","","9025.00","9025.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54300.00","","","","5.50","5.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54300.00","","","","9124.00","9124.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54400.00","","","","5.00","5.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54400.00","","","","9222.50","9222.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54500.00","","","","4.50","4.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54500.00","","","","9321.50","9321.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54600.00","","","","4.00","4.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54600.00","","","","9420.50","9420.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54700.00","","","","4.00","4.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54700.00","","","","9519.50","9519.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54800.00","","","","3.50","3.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54800.00","","","","9618.00","9618.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","54900.00","","","","3.50","3.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","54900.00","","","","9717.00","9717.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55000.00","","","","3.00","3.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55000.00","","","","9816.00","9816.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55100.00","","","","3.00","3.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55100.00","","","","9915.00","9915.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55200.00","","","","2.50","2.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55200.00","","","","10014.00","10014.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55300.00","","","","2.50","2.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55300.00","","","","10113.00","10113.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55400.00","","","","2.00","2.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55400.00","","","","10212.00","10212.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55500.00","","","","2.00","2.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55500.00","","","","10311.00","10311.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55600.00","","","","2.00","2.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55600.00","","","","10410.00","10410.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55700.00","","","","1.50","1.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55700.00","","","","10509.00","10509.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55800.00","","","","1.50","1.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55800.00","","","","10608.00","10608.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","55900.00","","","","1.50","1.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","55900.00","","","","10707.50","10707.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56000.00","","","","1.50","1.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56000.00","","","","10806.50","10806.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56100.00","","","","1.00","1.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56100.00","","","","10905.50","10905.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56200.00","","","","1.00","1.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56200.00","","","","11004.50","11004.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56300.00","","","","1.00","1.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56300.00","","","","11103.50","11103.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56400.00","","","","1.00","1.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56400.00","","","","11203.00","11203.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56500.00","","","","1.00","1.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56500.00","","","","11302.00","11302.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56600.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56600.00","","","","11401.00","11401.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56700.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56700.00","","","","11500.00","11500.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56800.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56800.00","","","","11599.50","11599.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","56900.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","56900.00","","","","11698.50","11698.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","57000.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","57000.00","","","","11797.50","11797.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","57100.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","57100.00","","","","11897.00","11897.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","57200.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","57200.00","","","","11996.00","11996.00","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","CE","57300.00","","","","0.50","0.50","0","0.000 GRMS ","0.00","0"
"10 Mar 2021","OPTFUT","GOLD         ","26MAY2021","PE","57300.00","","","","12095.00","12095.00","0","0.000 GRMS ","0.00","0"
